53.45049, -9.47900, 
53.45056, -9.47927, 
53.45070, -9.47994, 
53.45070, -9.47999, 
53.45092, -9.48304, 
53.45093, -9.48361, 
53.45082, -9.48641, 
53.45089, -9.48771, 
53.45091, -9.48786, 
53.45092, -9.48804, 
53.45108, -9.48894, 
53.45120, -9.48944, 
53.45130, -9.48980, 
53.45249, -9.49339, 
53.45277, -9.49430, 
53.45284, -9.49449, 
53.45287, -9.49461, 
53.45303, -9.49509, 
53.45331, -9.49638, 
53.45340, -9.49700, 
53.45368, -9.50179, 
53.45376, -9.50378, 
53.45383, -9.50489, 
53.45405, -9.50953, 
53.45402, -9.51011, 
53.45384, -9.51157, 
53.45382, -9.51246, 
53.45385, -9.51551, 
53.45381, -9.51629, 
53.45371, -9.51722, 
53.45360, -9.51849, 
53.45358, -9.51862, 
53.45350, -9.51963, 
53.45342, -9.52034, 
53.45338, -9.52111, 
53.45335, -9.52269, 
53.45340, -9.52332, 
53.45350, -9.52403, 
53.45360, -9.52459, 
53.45376, -9.52521, 
53.45401, -9.52596, 
53.45469, -9.52758, 
53.45485, -9.52800, 
53.45497, -9.52840, 
53.45504, -9.52872, 
53.45510, -9.52894, 
53.45512, -9.52922, 
53.45514, -9.52986, 
53.45513, -9.53014, 
53.45486, -9.53219, 
53.45482, -9.53276, 
53.45482, -9.53304, 
53.45483, -9.53326, 
53.45486, -9.53359, 
53.45493, -9.53402, 
53.45507, -9.53458, 
53.45522, -9.53508, 
53.45523, -9.53509, 
53.45544, -9.53577, 
53.45562, -9.53650, 
53.45571, -9.53704, 
53.45572, -9.53715, 
53.45576, -9.53742, 
53.45579, -9.53773, 
53.45587, -9.53901, 
53.45587, -9.53909, 
53.45592, -9.53995, 
53.45592, -9.54008, 
53.45586, -9.54114, 
53.45504, -9.54679, 
53.45500, -9.54724, 
53.45498, -9.54762, 
53.45499, -9.54800, 
53.45504, -9.54841, 
53.45527, -9.54957, 
53.45533, -9.55004, 
53.45536, -9.55039, 
53.45531, -9.55115, 
53.45522, -9.55161, 
53.45448, -9.55446, 
53.45439, -9.55491, 
53.45378, -9.55870, 
53.45364, -9.55924, 
53.45347, -9.55968, 
53.45308, -9.56056, 
53.45221, -9.56347, 
53.45204, -9.56417, 
53.45198, -9.56451, 
53.45133, -9.57076, 
53.45131, -9.57140, 
53.45145, -9.57334, 
53.45154, -9.57432, 
53.45160, -9.57483, 
53.45169, -9.57541, 
53.45182, -9.57607, 
53.45185, -9.57632, 
53.45190, -9.57662, 
53.45195, -9.57720, 
53.45195, -9.58013, 
53.45194, -9.58035, 
53.45195, -9.58043, 
53.45195, -9.58073, 
53.45200, -9.58135, 
53.45207, -9.58179, 
53.45241, -9.58342, 
53.45250, -9.58377, 
53.45258, -9.58403, 
53.45279, -9.58459, 
53.45303, -9.58518, 
53.45315, -9.58557, 
53.45330, -9.58627, 
53.45330, -9.58631, 
53.45364, -9.58831, 
53.45375, -9.58888, 
53.45426, -9.59053, 
53.45455, -9.59158, 
53.45474, -9.59211, 
53.45574, -9.59424, 
53.45674, -9.59647, 
53.45692, -9.59693, 
53.45701, -9.59719, 
53.45708, -9.59744, 
53.45716, -9.59779, 
53.45721, -9.59823, 
53.45723, -9.59866, 
53.45721, -9.59915, 
53.45704, -9.60067, 
53.45680, -9.60243, 
53.45669, -9.60301, 
53.45645, -9.60407, 
53.45600, -9.60589, 
53.45569, -9.60744, 
53.45559, -9.60808, 
53.45549, -9.60886, 
53.45542, -9.60996, 
53.45543, -9.61113, 
53.45546, -9.61165, 
53.45557, -9.61582, 
53.45558, -9.61594, 
53.45573, -9.62073, 
53.45579, -9.62150, 
53.45604, -9.62365, 
53.45613, -9.62462, 
53.45618, -9.62545, 
53.45620, -9.62659, 
53.45614, -9.62899, 
53.45610, -9.62963, 
53.45602, -9.63052, 
53.45589, -9.63127, 
53.45565, -9.63229, 
53.45506, -9.63459, 
53.45492, -9.63525, 
53.45488, -9.63540, 
53.45486, -9.63554, 
53.45483, -9.63568, 
53.45453, -9.63758, 
53.45394, -9.64090, 
53.45390, -9.64120, 
53.45382, -9.64207, 
53.45377, -9.64323, 
53.45358, -9.65257, 
53.45358, -9.65337, 
53.45361, -9.65418, 
53.45363, -9.65441, 
53.45364, -9.65464, 
53.45372, -9.65535, 
53.45387, -9.65617, 
53.45401, -9.65681, 
53.45417, -9.65739, 
53.45435, -9.65792, 
53.45456, -9.65846, 
53.45468, -9.65874, 
53.45511, -9.65959, 
53.45638, -9.66163, 
53.45660, -9.66201, 
53.45676, -9.66231, 
53.45690, -9.66267, 
53.45715, -9.66341, 
53.45734, -9.66408, 
53.45752, -9.66485, 
53.45762, -9.66543, 
53.45773, -9.66625, 
53.45796, -9.66900, 
53.45817, -9.67113, 
53.45839, -9.67274, 
53.45902, -9.67645, 
53.45922, -9.67787, 
53.46007, -9.68480, 
53.46012, -9.68531, 
53.46022, -9.68591, 
53.46035, -9.68650, 
53.46052, -9.68706, 
53.46064, -9.68739, 
53.46090, -9.68796, 
53.46104, -9.68817, 
53.46115, -9.68831, 
53.46153, -9.68869, 
53.46205, -9.68915, 
53.46247, -9.68949, 
53.46262, -9.68966, 
53.46283, -9.68992, 
53.46448, -9.69272, 
53.46451, -9.69278, 
53.46480, -9.69327, 
53.46495, -9.69362, 
53.46503, -9.69388, 
53.46509, -9.69416, 
53.46510, -9.69418, 
53.46516, -9.69444, 
53.46524, -9.69513, 
53.46528, -9.69572, 
53.46536, -9.69776, 
53.46537, -9.69963, 
53.46535, -9.70013, 
53.46531, -9.70059, 
53.46441, -9.70733, 
53.46407, -9.70931, 
53.46358, -9.71189, 
53.46354, -9.71225, 
53.46352, -9.71263, 
53.46352, -9.71322, 
53.46360, -9.71386, 
53.46376, -9.71465, 
53.46376, -9.71466, 
53.46402, -9.71584, 
53.46449, -9.71858, 
53.46484, -9.72029, 
53.46518, -9.72144, 
53.46537, -9.72232, 
53.46541, -9.72257, 
53.46548, -9.72314, 
53.46554, -9.72399, 
53.46560, -9.72451, 
53.46575, -9.72538, 
53.46588, -9.72584, 
53.46616, -9.72647, 
53.46652, -9.72709, 
53.46660, -9.72726, 
53.46677, -9.72769, 
53.46682, -9.72787, 
53.46686, -9.72805, 
53.46694, -9.72850, 
53.46696, -9.72868, 
53.46703, -9.72993, 
53.46707, -9.73151, 
53.46702, -9.73904, 
53.46717, -9.74290, 
53.46717, -9.74332, 
53.46713, -9.74418, 
53.46638, -9.75194, 
53.46638, -9.75198, 
53.46628, -9.75288, 
53.46616, -9.75377, 
53.46634, -9.75366, 
53.46639, -9.75364, 
53.46650, -9.75355, 
53.46664, -9.75342, 
53.46694, -9.75307, 
53.46724, -9.75264, 
53.46747, -9.75225, 
53.46749, -9.75223, 
53.46758, -9.75202, 
53.46758, -9.75201, 
53.46777, -9.75156, 
53.46801, -9.75104, 
53.46821, -9.75065, 
53.46881, -9.74983, 
53.46902, -9.74957, 
53.46915, -9.74939, 
53.46946, -9.74886, 
53.46962, -9.74864, 
53.46979, -9.74847, 
53.47003, -9.74828, 
53.47042, -9.74800, 
53.47043, -9.74799, 
53.47060, -9.74787, 
53.47077, -9.74777, 
53.47110, -9.74755, 
53.47151, -9.74730, 
53.47232, -9.74673, 
53.47260, -9.74656, 
53.47261, -9.74655, 
53.47350, -9.74606, 
53.47576, -9.74468, 
53.47597, -9.74451, 
53.47604, -9.74439, 
53.47623, -9.74398, 
53.47641, -9.74368, 
53.47652, -9.74354, 
53.47677, -9.74325, 
53.47705, -9.74300, 
53.47801, -9.74202, 
53.47813, -9.74192, 
53.47825, -9.74185, 
53.47830, -9.74183, 
53.47837, -9.74179, 
53.47893, -9.74163, 
53.47942, -9.74156, 
53.47960, -9.74155, 
53.47979, -9.74159, 
53.48063, -9.74187, 
53.48087, -9.74193, 
53.48097, -9.74193, 
53.48100, -9.74194, 
53.48126, -9.74183, 
53.48218, -9.74103, 
53.48230, -9.74098, 
53.48298, -9.74075, 
53.48316, -9.74070, 
53.48351, -9.74058, 
53.48476, -9.74024, 
53.48552, -9.73998, 
53.48619, -9.73979, 
53.48643, -9.73978, 
53.48689, -9.73981, 
53.48756, -9.73996, 
53.48764, -9.73996, 
53.48767, -9.73997, 
53.48787, -9.73991, 
53.48800, -9.73983, 
53.48847, -9.73937, 
53.48867, -9.73920, 
53.48881, -9.73912, 
53.48903, -9.73904, 
53.48907, -9.73902, 
53.48963, -9.73886, 
53.48985, -9.73881, 
53.49057, -9.73868, 
53.49104, -9.73863, 
53.49222, -9.73846, 
53.49258, -9.73836, 
53.49280, -9.73828, 
53.49312, -9.73812, 
